"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2012"	"2012"	444	626011	70.9
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2013"	"2013"	499	626630	79.6
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"1999"	"1999"	1612	7000174	23.0
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	1646	7078515	23.3
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	1647	7198362	22.9
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	1740	7286873	23.9
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	1900	7366977	25.8
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	1772	7475575	23.7
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	1863	7577105	24.6
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	1914	7673725	24.9
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	2039	7751000	26.3
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	2039	7833496	26.0
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	2069	7925937	26.1
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	2042	8001024	25.5
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	2116	8096604	26.1
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	2069	8185867	25.3
	"Virginia"	"51"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	2246	8260405	27.2
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"1999"	"1999"	13657	7000174	195.1
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2000"	"2000"	13840	7078515	195.5
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2001"	"2001"	13654	7198362	189.7
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2002"	"2002"	13913	7286873	190.9
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2003"	"2003"	14110	7366977	191.5
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2004"	"2004"	13706	7475575	183.3
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2005"	"2005"	14223	7577105	187.7
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2006"	"2006"	14170	7673725	184.7
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2007"	"2007"	14371	7751000	185.4
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2008"	"2008"	14338	7833496	183.0
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2009"	"2009"	14474	7925937	182.6
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2010"	"2010"	14425	8001024	180.3
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2011"	"2011"	14728	8096604	181.9
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2012"	"2012"	14695	8185867	179.5
	"Virginia"	"51"	"Neoplasms"	"C00-D48"	"2013"	"2013"	14824	8260405	179.5
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"1999"	"1999"	231	7000174	3.3
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2000"	"2000"	240	7078515	3.4
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2001"	"2001"	241	7198362	3.3
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2002"	"2002"	212	7286873	2.9
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2003"	"2003"	259	7366977	3.5
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2004"	"2004"	256	7475575	3.4
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2005"	"2005"	257	7577105	3.4
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2006"	"2006"	225	7673725	2.9
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2007"	"2007"	257	7751000	3.3
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2008"	"2008"	257	7833496	3.3
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2009"	"2009"	294	7925937	3.7
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2010"	"2010"	282	8001024	3.5
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2011"	"2011"	292	8096604	3.6
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2012"	"2012"	287	8185867	3.5
	"Virginia"	"51"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2013"	"2013"	304	8260405	3.7
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"1999"	"1999"	2178	7000174	31.1
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2000"	"2000"	2255	7078515	31.9
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2001"	"2001"	2276	7198362	31.6
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2002"	"2002"	2257	7286873	31.0
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	2280	7366977	30.9
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	2292	7475575	30.7
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	2306	7577105	30.4
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	2312	7673725	30.1
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	2188	7751000	28.2
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	2245	7833496	28.7
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	2288	7925937	28.9
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	2267	8001024	28.3
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	2394	8096604	29.6
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	2361	8185867	28.8
	"Virginia"	"51"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	2470	8260405	29.9
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	1019	7000174	14.6
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	1090	7078515	15.4
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	1149	7198362	16.0
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	1279	7286873	17.6
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	1463	7366977	19.9
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	1388	7475575	18.6
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	1595	7577105	21.1
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	2166	7673725	28.2
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	2257	7751000	29.1
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	2681	7833496	34.2
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	2722	7925937	34.3
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	3052	8001024	38.1
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2011"	"2011"	3593	8096604	44.4
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2012"	"2012"	4004	8185867	48.9
	"Virginia"	"51"	"Mental and behavioural disorders"	"F01-F99"	"2013"	"2013"	4346	8260405	52.6
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"1999"	"1999"	1861	7000174	26.6
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2000"	"2000"	2090	7078515	29.5
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2001"	"2001"	2218	7198362	30.8
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2002"	"2002"	2425	7286873	33.3
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2003"	"2003"	2582	7366977	35.0
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2004"	"2004"	2624	7475575	35.1
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2005"	"2005"	2695	7577105	35.6
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2006"	"2006"	2757	7673725	35.9
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2007"	"2007"	3005	7751000	38.8
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2008"	"2008"	3103	7833496	39.6
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2009"	"2009"	3101	7925937	39.1
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2010"	"2010"	3256	8001024	40.7
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2011"	"2011"	3341	8096604	41.3
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2012"	"2012"	3329	8185867	40.7
	"Virginia"	"51"	"Diseases of the nervous system"	"G00-G98"	"2013"	"2013"	3224	8260405	39.0
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"1999"	"1999"	20752	7000174	296.4
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2000"	"2000"	20719	7078515	292.7
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2001"	"2001"	20334	7198362	282.5
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2002"	"2002"	20343	7286873	279.2
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2003"	"2003"	20202	7366977	274.2
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2004"	"2004"	19509	7475575	261.0
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2005"	"2005"	19267	7577105	254.3
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2006"	"2006"	18822	7673725	245.3
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2007"	"2007"	18319	7751000	236.3
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2008"	"2008"	18235	7833496	232.8
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2009"	"2009"	17857	7925937	225.3
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2010"	"2010"	17949	8001024	224.3
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2011"	"2011"	17900	8096604	221.1
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2012"	"2012"	18074	8185867	220.8
	"Virginia"	"51"	"Diseases of the circulatory system"	"I00-I99"	"2013"	"2013"	18233	8260405	220.7
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"1999"	"1999"	5543	7000174	79.2
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2000"	"2000"	5598	7078515	79.1
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2001"	"2001"	5666	7198362	78.7
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2002"	"2002"	5616	7286873	77.1
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2003"	"2003"	5867	7366977	79.6
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2004"	"2004"	5517	7475575	73.8
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2005"	"2005"	5825	7577105	76.9
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2006"	"2006"	5466	7673725	71.2
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2007"	"2007"	5423	7751000	70.0
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2008"	"2008"	5848	7833496	74.7
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2009"	"2009"	5751	7925937	72.6
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2010"	"2010"	5588	8001024	69.8
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2011"	"2011"	6045	8096604	74.7
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2012"	"2012"	5920	8185867	72.3
	"Virginia"	"51"	"Diseases of the respiratory system"	"J00-J98"	"2013"	"2013"	6264	8260405	75.8
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"1999"	"1999"	1848	7000174	26.4
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2000"	"2000"	1930	7078515	27.3
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2001"	"2001"	1957	7198362	27.2
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2002"	"2002"	1975	7286873	27.1
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2003"	"2003"	2022	7366977	27.4
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2004"	"2004"	1908	7475575	25.5
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2005"	"2005"	2009	7577105	26.5
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2006"	"2006"	2000	7673725	26.1
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2007"	"2007"	2050	7751000	26.4
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2008"	"2008"	2141	7833496	27.3
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2009"	"2009"	2089	7925937	26.4
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2010"	"2010"	2109	8001024	26.4
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2011"	"2011"	2145	8096604	26.5
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2012"	"2012"	2260	8185867	27.6
	"Virginia"	"51"	"Diseases of the digestive system"	"K00-K92"	"2013"	"2013"	2323	8260405	28.1
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"1999"	"1999"	122	7000174	1.7
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2000"	"2000"	107	7078515	1.5
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2001"	"2001"	127	7198362	1.8
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2002"	"2002"	137	7286873	1.9
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2003"	"2003"	127	7366977	1.7
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2004"	"2004"	133	7475575	1.8
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2005"	"2005"	130	7577105	1.7
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2006"	"2006"	95	7673725	1.2
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2007"	"2007"	108	7751000	1.4
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2008"	"2008"	109	7833496	1.4
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2009"	"2009"	103	7925937	1.3
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2010"	"2010"	109	8001024	1.4
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2011"	"2011"	108	8096604	1.3
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2012"	"2012"	132	8185867	1.6
	"Virginia"	"51"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2013"	"2013"	128	8260405	1.5
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"1999"	"1999"	298	7000174	4.3
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2000"	"2000"	345	7078515	4.9
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2001"	"2001"	328	7198362	4.6
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2002"	"2002"	357	7286873	4.9
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2003"	"2003"	375	7366977	5.1
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2004"	"2004"	330	7475575	4.4
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2005"	"2005"	351	7577105	4.6
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2006"	"2006"	383	7673725	5.0
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2007"	"2007"	317	7751000	4.1
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2008"	"2008"	326	7833496	4.2
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2009"	"2009"	343	7925937	4.3
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2010"	"2010"	315	8001024	3.9
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2011"	"2011"	328	8096604	4.1
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2012"	"2012"	321	8185867	3.9
	"Virginia"	"51"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2013"	"2013"	307	8260405	3.7
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"1999"	"1999"	1462	7000174	20.9
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2000"	"2000"	1516	7078515	21.4
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2001"	"2001"	1566	7198362	21.8
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2002"	"2002"	1708	7286873	23.4
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2003"	"2003"	1698	7366977	23.0
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2004"	"2004"	1714	7475575	22.9
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2005"	"2005"	1776	7577105	23.4
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2006"	"2006"	1854	7673725	24.2
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2007"	"2007"	1927	7751000	24.9
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2008"	"2008"	1934	7833496	24.7
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2009"	"2009"	1906	7925937	24.0
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2010"	"2010"	1984	8001024	24.8
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2011"	"2011"	1825	8096604	22.5
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2012"	"2012"	1965	8185867	24.0
	"Virginia"	"51"	"Diseases of the genitourinary system"	"N00-N98"	"2013"	"2013"	1978	8260405	23.9
	"Virginia"	"51"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"1999"	"1999"	12	7000174	Unreliable
	"Virginia"	"51"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2000"	"2000"	10	7078515	Unreliable
	"Virginia"	"51"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2005"	"2005"	14	7577105	Unreliable
	"Virginia"	"51"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2007"	"2007"	15	7751000	Unreliable
	"Virginia"	"51"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2009"	"2009"	11	7925937	Unreliable
